hauljoin,vessel,cruise,haul,stratum,area_id,year,latitude,longitude,start_time,species_code,common_name,specimenid,length_mm,weight_g,age,sex,stationid,cpue_kg_km2,number_fish,cpue_no_km2,effot_km2
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,296,340,364,2,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,297,280,210,2,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,298,320,326,2,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,299,440,780,4,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,300,370,448,3,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,301,350,438,2,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,302,410,668,3,2,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,303,390,618,3,1,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,307,300,252,2,1,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,304,430,754,3,1,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,305,470,1276,4,1,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,306,410,722,3,1,NA,NA,NA,NA,NA
-11327,134,200601,75,31,3,2006,57.996495,-166.5195,6/19/2006 9:12,21720,Pacific cod,308,370,492,2,1,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,323,190,54,1,1,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,324,160,30,1,1,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,325,200,66,1,1,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,326,110,12,1,1,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,327,110,10,1,2,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,328,210,74,1,2,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,329,120,14,1,2,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,330,200,64,1,2,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,331,170,42,1,2,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,332,180,50,1,2,NA,NA,NA,NA,NA
-11334,134,200601,82,20,2,2006,59.66431,-167.948155,6/20/2006 14:04,21720,Pacific cod,333,130,16,1,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,309,720,3818,7,1,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,310,170,44,1,1,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,311,180,52,1,1,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,312,140,20,1,1,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,313,150,28,1,1,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,314,710,4620,7,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,315,680,3430,6,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,316,640,2920,6,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,317,740,3640,7,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,318,880,7420,9,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,319,190,56,1,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,320,140,50,1,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,321,150,24,1,2,NA,NA,NA,NA,NA
-11333,134,200601,81,20,2,2006,60.01005,-167.983795,6/20/2006 11:26,21720,Pacific cod,322,160,28,1,2,NA,NA,NA,NA,NA
-11335,134,200601,83,20,2,2006,59.66528,-167.28685,6/20/2006 17:01,21720,Pacific cod,334,590,2162,6,2,NA,NA,NA,NA,NA
-11335,134,200601,83,20,2,2006,59.66528,-167.28685,6/20/2006 17:01,21720,Pacific cod,335,530,1444,5,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,337,170,40,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,336,200,70,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,338,180,48,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,339,130,20,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,340,140,20,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,341,150,30,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,342,100,8,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,343,90,6,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,344,100,8,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,345,110,12,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,346,120,10,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,347,90,6,1,2,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,348,640,2788,6,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,349,180,44,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,350,190,62,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,351,150,26,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,352,120,18,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,353,130,16,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,354,140,22,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,355,160,32,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,356,130,16,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,357,100,8,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,358,100,8,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,359,110,8,1,1,NA,NA,NA,NA,NA
-11336,134,200601,84,20,2,2006,59.345855,-167.916605,6/21/2006 6:37,21720,Pacific cod,360,120,12,1,1,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,365,350,398,2,1,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,362,390,568,2,1,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,363,420,684,3,1,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,364,480,1156,NA,1,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,366,220,86,2,1,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,367,230,116,1,2,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,368,460,978,3,2,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,369,360,390,2,2,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,370,620,2682,6,2,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,371,540,1492,4,2,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,372,290,210,2,2,NA,NA,NA,NA,NA
-11338,134,200601,86,20,2,2006,58.66491,-167.868855,6/21/2006 11:20,21720,Pacific cod,361,170,42,1,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,373,380,522,3,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,374,300,292,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,375,370,476,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,376,330,336,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,377,550,1800,4,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,378,510,1430,4,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,379,310,296,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,380,590,2046,5,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,381,870,8000,9,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,382,350,436,3,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,383,420,822,4,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,384,470,962,4,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,385,320,296,3,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,386,280,198,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,387,220,86,1,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,388,340,436,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,389,760,5236,7,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,390,610,2218,6,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,391,560,1702,5,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,392,250,138,2,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,393,670,3838,6,2,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,394,340,386,2,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,395,410,678,3,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,396,450,894,4,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,397,610,2362,6,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,398,330,346,2,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,399,380,526,3,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,400,680,3582,NA,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,401,360,520,3,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,402,300,274,2,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,403,530,1478,5,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,404,760,5254,7,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,405,510,1404,4,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,406,370,498,3,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,407,650,2854,6,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,408,550,1786,5,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,409,590,2230,5,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,410,490,1332,4,1,NA,NA,NA,NA,NA
-11340,134,200601,88,41,4,2006,57.994215,-167.800145,6/21/2006 16:51,21720,Pacific cod,411,310,268,2,1,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,412,790,5880,7,2,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,413,690,3218,9,1,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,414,580,1922,6,1,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,418,160,32,1,2,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,415,750,4696,7,1,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,416,820,7095,9,2,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,417,190,60,1,2,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,419,210,70,1,1,NA,NA,NA,NA,NA
-11343,134,200601,91,20,2,2006,59.65997,-169.269695,6/22/2006 11:42,21720,Pacific cod,420,170,40,1,1,NA,NA,NA,NA,NA
-11358,134,200601,106,41,4,2006,59.327805,-170.532395,6/25/2006 11:49,21720,Pacific cod,421,260,134,2,1,NA,NA,NA,NA,NA
-11358,134,200601,106,41,4,2006,59.327805,-170.532395,6/25/2006 11:49,21720,Pacific cod,422,210,80,1,1,NA,NA,NA,NA,NA
-11358,134,200601,106,41,4,2006,59.327805,-170.532395,6/25/2006 11:49,21720,Pacific cod,423,200,68,1,1,NA,NA,NA,NA,NA
-11358,134,200601,106,41,4,2006,59.327805,-170.532395,6/25/2006 11:49,21720,Pacific cod,424,240,112,2,2,NA,NA,NA,NA,NA
-11359,134,200601,107,41,4,2006,58.995075,-170.4864,6/25/2006 14:36,21720,Pacific cod,425,650,2984,7,2,NA,NA,NA,NA,NA
-11359,134,200601,107,41,4,2006,58.995075,-170.4864,6/25/2006 14:36,21720,Pacific cod,426,480,1234,4,2,NA,NA,NA,NA,NA
-11359,134,200601,107,41,4,2006,58.995075,-170.4864,6/25/2006 14:36,21720,Pacific cod,427,240,126,2,1,NA,NA,NA,NA,NA
-11359,134,200601,107,41,4,2006,58.995075,-170.4864,6/25/2006 14:36,21720,Pacific cod,428,250,122,2,1,NA,NA,NA,NA,NA
-11359,134,200601,107,41,4,2006,58.995075,-170.4864,6/25/2006 14:36,21720,Pacific cod,429,280,204,2,1,NA,NA,NA,NA,NA
-11360,134,200601,108,41,4,2006,58.66866,-170.43215,6/25/2006 17:51,21720,Pacific cod,430,260,162,2,2,NA,NA,NA,NA,NA
-11360,134,200601,108,41,4,2006,58.66866,-170.43215,6/25/2006 17:51,21720,Pacific cod,431,270,186,2,2,NA,NA,NA,NA,NA
-11360,134,200601,108,41,4,2006,58.66866,-170.43215,6/25/2006 17:51,21720,Pacific cod,432,520,1586,5,1,NA,NA,NA,NA,NA
-11360,134,200601,108,41,4,2006,58.66866,-170.43215,6/25/2006 17:51,21720,Pacific cod,433,600,2192,6,1,NA,NA,NA,NA,NA
-11360,134,200601,108,41,4,2006,58.66866,-170.43215,6/25/2006 17:51,21720,Pacific cod,434,670,3526,6,1,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,435,520,1762,4,2,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,436,630,2802,6,2,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,437,580,2004,5,2,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,438,800,5848,8,1,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,439,710,3292,7,1,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,440,560,1760,7,1,NA,NA,NA,NA,NA
-11361,134,200601,109,41,4,2006,58.32413,-170.380305,6/26/2006 9:40,21720,Pacific cod,441,270,170,2,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,452,440,856,4,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,449,470,906,4,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,450,780,6105,7,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,451,820,5920,8,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,453,290,238,2,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,454,620,3080,NA,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,455,540,1632,5,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,456,810,5990,8,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,442,660,2940,7,2,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,443,750,4512,8,2,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,444,400,632,4,2,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,445,440,908,4,2,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,446,570,2370,5,2,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,447,740,5478,7,1,NA,NA,NA,NA,NA
-11362,134,200601,110,41,4,2006,58.33663,-169.7324,6/26/2006 14:27,21720,Pacific cod,448,700,4102,6,1,NA,NA,NA,NA,NA
-11366,134,200601,114,42,4,2006,57.8386,-169.3501,6/27/2006 11:48,21720,Pacific cod,457,500,1280,4,1,NA,NA,NA,NA,NA
-11366,134,200601,114,42,4,2006,57.8386,-169.3501,6/27/2006 11:48,21720,Pacific cod,458,400,646,3,1,NA,NA,NA,NA,NA
-11366,134,200601,114,42,4,2006,57.8386,-169.3501,6/27/2006 11:48,21720,Pacific cod,459,390,502,3,2,NA,NA,NA,NA,NA
-11367,134,200601,115,42,4,2006,57.667015,-169.03205,6/27/2006 14:24,21720,Pacific cod,460,460,1062,4,1,NA,NA,NA,NA,NA
-11367,134,200601,115,42,4,2006,57.667015,-169.03205,6/27/2006 14:24,21720,Pacific cod,461,500,1358,4,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,462,760,5844,7,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,463,720,3640,7,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,464,800,5916,7,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,468,860,8390,8,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,465,880,7070,8,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,466,710,4062,6,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,467,450,992,4,2,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,469,570,1928,NA,1,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,470,660,2732,5,1,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,471,320,284,2,1,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,472,630,2934,NA,1,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,473,430,792,4,1,NA,NA,NA,NA,NA
-11368,134,200601,116,42,4,2006,57.499165,-169.371495,6/27/2006 16:43,21720,Pacific cod,474,850,6700,8,1,NA,NA,NA,NA,NA
-11369,134,200601,117,42,4,2006,57.99934,-169.6948,6/28/2006 6:48,21720,Pacific cod,475,700,3502,6,2,NA,NA,NA,NA,NA
-11370,134,200601,118,42,4,2006,57.830345,-169.9936,6/28/2006 9:22,21720,Pacific cod,476,430,842,3,2,NA,NA,NA,NA,NA
-11370,134,200601,118,42,4,2006,57.830345,-169.9936,6/28/2006 9:22,21720,Pacific cod,477,410,664,3,2,NA,NA,NA,NA,NA
-11370,134,200601,118,42,4,2006,57.830345,-169.9936,6/28/2006 9:22,21720,Pacific cod,478,230,94,1,2,NA,NA,NA,NA,NA
-11371,134,200601,119,42,4,2006,57.998215,-170.338205,6/28/2006 12:13,21720,Pacific cod,479,490,1176,4,2,NA,NA,NA,NA,NA
